"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"VI210625.029","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",9,1,574007.195414355,289401.95646239,284605.238951964,2387517.26143721,1987178.29445671,350211.538253757,50127.4287267359,4.15938559744664,1.01685393258427
"VI210625.077","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",9,1,576411.77373147,264893.436064542,311518.337666929,2200876.18253727,1827002.17200795,333309.018428488,40564.9921008302,3.81823599523242,0.8503301540719
"VI210625.030","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",9,2,557747.665841476,272478.691789059,285268.974052418,1990876.34284249,1609408.67878863,325096.478089812,56371.1859640413,3.56949291726545,0.955164131305044
"VI210625.078","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",9,2,577785.818484108,273351.202099285,304434.616384823,1703013.96716491,1373716.74590594,282863.621258555,46433.6000004131,2.94748315497424,0.897897897897898
"VI210625.031","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",9,3,539885.084057188,276337.120012351,263547.964044837,2364158.50064237,1942311.33916934,368095.66831759,53751.4931554337,4.37900318133616,1.04852686308492
"VI210625.079","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",9,3,576869.788649016,266950.837219513,309918.951429503,2037364.85697339,1673646.16399184,322305.178434147,41413.5145474043,3.53175863437872,0.861356932153392
"VI210625.032","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",12,1,534846.919964183,277243.45039988,257603.469564303,2309425.71799564,1898785.56332798,355313.706440762,55326.4482268959,4.31791907514451,1.07624113475177
"VI210625.080","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",12,1,567251.475380553,266484.778522855,300766.696857699,2063471.70727351,1726463.50895489,291983.722925348,45024.4753932687,3.63766653209528,0.886018237082067
"VI210625.033","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",12,2,530037.763329952,272440.780548312,257596.98278164,2248051.71904449,1811226.50349556,374939.75429057,61885.4612583589,4.24130481745517,1.05762411347518
"VI210625.081","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",12,2,549388.893596264,255726.361037529,293662.532558735,1568128.57394765,1270087.85826519,258182.528310959,39858.1873715097,2.85431429762401,0.870817120622568
"VI210625.034","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",12,3,516755.330721122,263287.183526935,253468.147194187,1831029.13661898,1468034.84755358,316856.697184189,46137.5918812095,3.54331929980058,1.03873873873874
"VI210625.082","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",12,3,538167.528116391,255486.750078185,282680.778038206,2084082.37856307,1693654.67281238,346971.796171747,43455.9095789404,3.87255319148936,0.903799514955538
"VI210625.035","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",24,1,577213.299837176,300370.197580485,276843.102256691,2536372.10963961,2068858.99708972,406010.173957164,61502.9385927286,4.39416782384447,1.08498349834984
"VI210625.083","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",24,1,535877.453528661,257312.585361737,278564.868166925,2502249.99828244,2070983.30484087,388591.612258084,42675.0811834851,4.66944444444445,0.923707957342084
"VI210625.036","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",24,2,604007.172513609,319822.254734891,284184.917778718,2862707.73839104,2316791.80351653,485031.427780721,60884.5070937861,4.73952606635071,1.12540192926045
"VI210625.084","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",24,2,538396.535575164,251145.073258533,287251.46231663,1703929.997,1338289.41049263,318982.155836493,46658.4306708795,3.16482347937048,0.874303898170247
"VI210625.037","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VP",24,3,556373.621088839,292575.783503614,263797.837585225,2884005.43205692,2331014.31644116,492784.605493262,60206.5101225055,5.18357686766824,1.10909090909091
"VI210625.085","Viruses","2020-09-20","2021-06-25","PE477",5,1,"VPC",24,3,540686.610162893,263487.599965264,277199.010197629,2853318.43258135,2367473.96225359,427488.849590071,58355.6207376923,5.27721304531978,0.950535861500412
"VI210624.005","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",0,1,246923.076923077,127666.110978804,119256.965944272,1525384.61538462,808889.382609468,576771.109728693,139724.123046453,6.17757009345794,1.07051282051282
"VI210624.078","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",0,1,348205.128205128,150402.067885512,197803.060319617,1842179.48717949,1157955.95376174,608283.640323342,75939.8930944096,5.29050073637703,0.760362694300518
"VI210624.006","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",0,2,262564.102564103,140968.882250436,121595.220313667,1396153.84615385,740677.837014471,530814.927646611,124661.081492765,5.3173828125,1.15932914046122
"VI210624.079","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",0,2,346923.076923077,136821.952050903,210101.124872174,1712179.48717949,1070048.50128548,585839.455595481,56291.5302985223,4.93532889874353,0.651219512195122
"VI210624.007","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",0,3,244871.794871795,129952.77355319,114919.021318605,1440512.82051282,751692.182352099,556538.909182066,132281.728978656,5.88272251308901,1.13082039911308
"VI210624.080","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",0,3,340512.820512821,138101.136385561,202411.68412726,1723205.12820513,1072386.33994732,574656.432997896,76162.3552599162,5.06061746987952,0.682278481012658
"VI210624.008","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",3,1,251794.871794872,131249.351188622,120545.520606249,1490256.41025641,807285.134093645,553876.116003776,129095.16015899,5.91853360488798,1.08879492600423
"VI210624.054","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",3,1,298846.153846154,146608.601159115,152237.552687039,1680128.20512821,1006866.56507233,550208.576255402,123053.063800475,5.62205062205062,0.963025210084033
"VI210624.009","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",3,2,252820.512820513,132017.162944582,120803.349875931,1428461.53846154,771686.052022261,537841.793833697,118933.692605581,5.6501014198783,1.09282700421941
"VI210624.055","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",3,2,277307.692307692,135584.019301731,141723.673005961,1461666.66666667,834088.223484197,529983.078070326,97595.3651121436,5.27092001849283,0.956678700361011
"VI210624.010","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",3,3,248461.538461538,129200,119261.538461538,1365897.43589744,753165.442858288,505459.930297157,107272.062741991,5.49742002063983,1.08333333333333
"VI210624.056","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",3,3,286538.461538462,134314.903846154,152223.557692308,1335769.23076923,742456.694621168,489112.492770388,104200.043377675,4.66174496644295,0.882352941176471
"VI210624.012","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",6,1,215384.615384615,117112.202218585,98272.4131660302,1605384.61538462,955268.101855765,530928.486048561,119188.027480289,7.45357142857143,1.19170984455959
"VI210624.057","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",6,1,264743.58974359,138127.090301003,126616.499442586,1491410.25641026,875923.587407475,505776.044438099,109710.624564682,5.63341404358354,1.09090909090909
"VI210624.013","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",6,2,234358.974358974,134501.672240803,99857.3021181717,1458461.53846154,826578.926420251,517429.352296548,114453.25974474,6.22319474835886,1.3469387755102
"VI210624.058","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",6,2,272179.487179487,132508.434547908,139671.052631579,1515512.82051282,911422.010143983,500891.963597494,103198.846771343,5.56806406029204,0.948717948717948
"VI210624.014","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",6,3,235384.615384615,127627.372627373,107757.242757243,1606923.07692308,916981.821690933,538244.894512732,151696.360719412,6.82679738562092,1.18439716312057
"VI210624.059","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",6,3,285512.820512821,124336.228287841,161176.592224979,1608076.92307692,1022749.01766989,500917.725333269,84410.1800737651,5.63224068253256,0.771428571428571
"VI210624.030","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",9,1,252179.487179487,142613.601116625,109565.886062862,1776794.87179487,1057706.0433063,586213.718876554,132875.109612019,7.04575495678699,1.30162412993039
"VI210624.060","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",9,1,267564.102564103,127387.115752316,140176.986811786,1602692.30769231,989683.286372486,528351.795194273,84657.2261255487,5.98993770963105,0.908759124087591
"VI210624.031","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",9,2,236282.051282051,120173.559415495,116108.491866556,1739102.56410256,1001370.21553326,598352.09959123,139380.248978075,7.36028214867065,1.03501094091904
"VI210624.061","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",9,2,266794.871794872,128153.624898591,138641.24689628,1465256.41025641,886197.138769671,493282.029272587,85777.2422141521,5.49207111965401,0.924354243542436
"VI210624.032","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",9,3,233205.128205128,118126.780626781,115078.347578348,1500384.61538462,827486.371895821,534900.060569352,137998.182919443,6.43375481033535,1.02649006622517
"VI210624.062","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",9,3,266538.461538462,127897.534327477,138640.927210985,1538846.15384615,916459.42408377,527215.943415223,95170.7863471607,5.77344877344877,0.922509225092251
"VI210624.033","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",12,1,238333.333333333,121961.620469083,116371.71286425,1557051.28205128,935488.484321279,509374.611656518,112188.186073485,6.53308230231307,1.04803493449782
"VI210624.081","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",12,1,332307.692307692,130924.618943123,201383.073364569,2123205.12820513,1426946.86994687,620256.441056441,76001.8172018172,6.38927469135802,0.650127226463104
"VI210624.034","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",12,2,249102.564102564,132685.2433281,116417.320774464,1855256.41025641,1140201.78402675,586879.696757298,128174.929472359,7.44776119402985,1.13973799126638
"VI210624.082","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",12,2,346923.076923077,135540.847630951,211382.229292126,2122692.30769231,1414448.10025971,626631.623212784,81612.5842198172,6.11862527716186,0.641212121212121
"VI210624.035","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",12,3,245000,133682.572614108,111317.427385892,1511923.07692308,883924.432733877,512605.77882377,115392.865365429,6.17111459968603,1.20091324200913
"VI210624.083","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",12,3,346410.256410256,141433.773327264,204976.483082992,2003461.53846154,1316859.10488087,609860.015271061,76742.418309611,5.78349370836417,0.69
"VI210624.036","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",24,1,260384.615384615,144940.655048077,115443.960336538,1769358.97435897,1110576.55771606,528437.790005188,130344.62663773,6.79517479074348,1.25550660792952
"VI210624.084","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",24,1,346410.256410256,143739.758761948,202670.497648308,2486794.87179487,1731031.79929312,674852.267374078,80910.8051276788,7.17875647668394,0.709228824273072
"VI210624.037","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",24,2,271410.256410256,145243.91416144,126166.342248816,1916794.87179487,1237977.35431082,548052.372799508,130765.144684544,7.06235238545111,1.15120967741935
"VI210624.085","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",24,2,320512.820512821,131433.314886552,189079.505626268,2432179.48717949,1650972.62356391,692137.541367342,89069.322248231,7.5884,0.695121951219512
"VI210624.038","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VP",24,3,247564.102564103,140557.442215553,107006.660348549,2342692.30769231,1590823.26145866,609089.873817559,142779.172416086,9.4629725530813,1.31353919239905
"VI210624.086","Viruses","2020-09-21","2021-06-24","PE477",6,1,"VPC",24,3,336923.076923077,140405.966656917,196517.11026616,2448846.15384615,1669145.78907283,698029.622800337,81670.7419729827,7.26826484018265,0.714471968709257
"VI210503.070","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",0,1,477042.253521127,251350.776725128,225691.476795999,6069295.77464789,5017971.64699497,898039.061278185,153285.066374734,12.7227635075288,1.11369193154034
"VI210503.096","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",0,1,464647.887323944,240151.946577177,224495.940746767,5474647.88732394,4347011.61837031,958035.802970148,169600.465983489,11.782358290391,1.06973848069738
"VI210503.071","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",0,2,468028.169014085,227257.048478259,240771.120535825,5434929.57746479,4432066.60034557,850937.895028162,151925.082091059,11.612398435149,0.943871706758305
"VI210503.097","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",0,2,448591.549295775,232820.411565969,215771.137729806,5387605.63380282,4359045.19683212,875282.601817732,153277.835152964,12.0100470957614,1.07901554404145
"VI210503.072","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",0,3,472535.211267606,240267.465857609,232267.745409996,5350140.84507042,4386633.21492742,828260.09555274,135247.534590258,11.3222056631893,1.03444180522565
"VI210503.098","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",0,3,425774.647887324,216519.259916454,209255.38797087,5394647.88732394,4283352.62803312,941471.920237698,169823.339053125,12.6701951703606,1.0347129506008
"VI210503.073","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",3,1,468028.169014085,239943.728369036,228084.440645049,5770422.53521127,4720344.73091287,889641.933044579,160435.871253819,12.3292205838098,1.05199516324063
"VI210503.099","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",3,1,469154.929577465,239050.932532022,230103.997045443,5660000,4619343.73476353,887772.793759142,152883.471477328,12.06424497148,1.03888213851762
"VI210503.074","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",3,2,471126.76056338,234460.038922057,236666.721641323,5513802.81690141,4544888.48395474,827346.204603412,141568.128343251,11.7034379671151,0.990675990675991
"VI210503.100","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",3,2,447746.478873239,223314.255068488,224432.223804751,5467323.94366197,4379153.84976052,920228.992232422,167941.101669028,12.2107581000315,0.995018679950187
"VI210503.075","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",3,3,474788.732394366,244429.295119935,230359.437274431,5574084.50704225,4543219.25327606,880782.627580449,150082.626185747,11.7401364580243,1.06107784431138
"VI210503.101","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",3,3,456760.563380282,230616.563518196,226143.999862086,5209859.15492958,4134113.59655394,910182.669621792,165562.888753843,11.4061054579093,1.01977750309023
"VI210503.076","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",6,1,464366.197183099,237698.136562845,226668.060620254,5367042.25352113,4405158.80157852,815857.536779882,146025.915162723,11.557779799818,1.04866180048662
"VI210503.102","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",6,1,459295.774647887,236776.33665658,222519.437991308,5275211.26760563,4299749.09212904,819498.449115083,155963.726361512,11.4854339159767,1.06407035175879
"VI210503.077","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",6,2,463521.126760563,244582.533870684,218938.592889879,5533802.81690141,4578838.2688841,804166.844974136,150797.703043174,11.9386204800972,1.11712846347607
"VI210503.103","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",6,2,464647.887323944,229807.799867799,234840.087456145,5358028.16901408,4357704.8731322,837691.511762208,162631.784119678,11.5313731433768,0.978571428571429
"VI210503.078","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",6,3,439295.774647887,212900.083888913,226395.690758974,5681971.83098592,4752960.22545649,793475.918037172,135535.687492253,12.934273805707,0.940389294403893
"VI210503.104","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",6,3,483521.126760563,255044.110818759,228477.015941805,5728732.3943662,4643105.31009125,903999.161200217,181627.923074731,11.8479464025634,1.11627906976744
"VI210503.083","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",9,1,457746.478873239,246199.41873463,211547.060138609,6012816.90140845,4993941.83289698,856242.790133844,162632.278377623,13.1356923076923,1.16380449141347
"VI210503.109","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",9,1,469154.929577465,249526.713587061,219628.215990403,6265633.8028169,5178009.14578379,908882.385220413,178742.271812694,13.3551486040228,1.13613231552163
"VI210503.084","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",9,2,449295.774647887,239736.178263612,209559.596384276,5764366.1971831,4739900.53707484,869935.81893243,154529.841175825,12.8297805642633,1.144
"VI210503.110","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",9,2,459859.154929577,230767.716872315,229091.438057262,5905633.8028169,4851341.66476679,879357.330717523,174934.80733259,12.8422664624809,1.00731707317073
"VI210503.085","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",9,3,463098.591549296,241750.32087516,221348.270674135,5954507.04225352,4818456.86030848,953033.331975218,183016.849969824,12.8579683698297,1.09217171717172
"VI210503.111","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",9,3,437042.253521127,237091.931782388,199950.321738739,5928732.3943662,4858645.6515009,905606.365550522,164480.377314774,13.5655816951337,1.18575418994413
"VI210503.086","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",12,1,456901.408450704,247593.056811819,209308.351638885,5603521.12676056,4639451.39367675,816721.658623067,147348.074460751,12.2641800246609,1.18291054739653
"VI210503.112","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",12,1,455915.492957746,232427.506213753,223487.986743993,5773521.12676056,4727469.67881305,876436.367153704,169615.080793805,12.663577386469,1.04
"VI210503.087","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",12,2,440845.070422535,243330.83418126,197514.236241275,5650000,4631319.20353562,852212.137052702,166468.659411681,12.8162939297125,1.23196605374823
"VI210503.113","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",12,2,462676.056338028,241675.597060625,221000.459277404,5879154.92957747,4812020.6842894,898827.837474173,168306.407813889,12.7068493150685,1.09355246523388
"VI210503.088","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",12,3,478591.549295775,241252.632618139,237338.916677636,5629436.61971831,4649587.13655323,823878.921598259,155970.561566826,11.762507357269,1.01648998822144
"VI210503.114","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",12,3,440422.535211268,225377.923852564,215044.611358704,5484225.35211268,4479567.85192374,854220.146615615,150437.353573323,12.4521905980173,1.04805194805195
"VI210503.089","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",24,1,454647.887323944,240597.314680956,214050.572642988,5574788.73239437,4662472.51704296,762052.368117058,150263.847234349,12.2617719950434,1.12402088772846
"VI210503.115","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",24,1,463239.436619718,229943.339166483,233296.097453236,5683661.97183099,4726338.30782652,802907.74235222,154415.921652244,12.2693827911219,0.98562874251497
"VI210503.090","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",24,2,460845.070422535,246771.496169253,214073.574253282,6553380.28169014,5608882.79366923,788567.57368956,155929.914331349,14.2203545232274,1.15274151436031
"VI210503.116","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",24,2,454788.732394366,220131.155483268,234657.576911098,5396619.71830986,4458053.2527821,793410.316201847,145156.14932591,11.8662124496748,0.938095238095238
"VI210503.091","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VP",24,3,463098.591549296,243706.681853341,219391.909695955,6027746.47887324,5071773.46243293,807056.656414542,148916.360025773,13.0161192214112,1.11082802547771
"VI210503.117","Viruses","2021-04-15","2021-05-03","PE486",1,1,"VPC",24,3,421267.605633803,212448.408142693,208819.19749111,8289295.77464789,7251297.06632046,876365.896640756,161632.811686669,19.6770310932798,1.01737967914438
"VI210503.132","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",0,1,418309.85915493,204823.731970984,213486.127183945,5070563.38028169,3897032.87249353,1049972.07809591,123558.429692249,12.1215488215488,0.959424083769634
"VI210503.158","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",0,1,419014.084507042,210067.221510883,208946.862996159,4784225.35211268,3600607.17537052,1058274.49615822,125343.680583935,11.4178151260504,1.00536193029491
"VI210503.133","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",0,2,409295.774647887,197803.009181368,211492.765466519,4894225.35211268,3701736.27607244,1056972.71911273,135516.356927508,11.9576737783895,0.935270805812418
"VI210503.159","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",0,2,408309.85915493,196313.587975038,211996.271179891,4710422.53521127,3546761.59858292,1047432.22914457,116228.707483776,11.5363918592618,0.926023778071334
"VI210503.134","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",0,3,409295.774647887,199758.688650675,209537.085997212,4765774.64788732,3585913.03819466,1053212.89601283,126648.713679836,11.643840330351,0.953333333333333
"VI210503.160","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",0,3,392253.521126761,179467.885112244,212785.636014517,4768450.70422535,3521985.55097952,1106564.21322331,139900.94002252,12.156552962298,0.843421052631579
"VI210503.135","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",3,1,410140.845070423,200600.22258894,209540.622481483,5727464.78873239,4643049.3678935,970686.733991139,113728.686847756,13.9646291208791,0.957333333333333
"VI210503.161","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",3,1,379295.774647887,180550.387194013,198745.387453875,5746478.87323944,4555287.15252951,1055402.48841399,135789.232295942,15.1503898997401,0.908450704225352
"VI210503.136","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",3,2,410704.225352113,205352.112676056,205352.112676056,6545774.64788732,5405566.09569669,1019256.42192677,120952.130263865,15.9379286694102,1
"VI210503.162","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",3,2,387464.788732394,180014.349100383,207450.439632012,5948450.70422535,4800630.05575472,1028509.1662427,119311.482227939,15.3522355507088,0.86774628879892
"VI210503.137","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",3,3,430140.845070423,217725.612936881,212415.232133542,5736197.18309859,4620902.00347549,1003490.28013496,111804.899488143,13.3356254092993,1.025
"VI210503.163","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",3,3,400422.535211268,194890.968186743,205531.567024525,6266197.18309859,5011907.20605287,1123525.33980908,130764.637236638,15.6489623637003,0.948228882833787
"VI210503.138","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",6,1,382535.211267606,190150.714506014,192384.496761591,6541830.98591549,5344750.47414075,1067845.52226827,129234.989506477,17.1012518409426,0.988388969521045
"VI210503.164","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",6,1,372816.901408451,180250.814194476,192566.087213975,6407887.32394366,5260115.19763842,1024144.62258032,123627.503724926,17.187759727994,0.936046511627907
"VI210503.139","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",6,2,379154.929577465,193765.479474787,185389.450102678,5891408.45070423,4752584.67600891,1012349.0317519,126474.742943419,15.5382615156018,1.04518072289157
"VI210503.165","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",6,2,376760.563380282,189499.926752192,187260.63662809,6756901.4084507,5613864.45681628,1022061.61914127,120975.332493156,17.9342056074766,1.01195814648729
"VI210503.140","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",6,3,418591.549295775,203427.668816638,215163.880479137,5902112.67605634,4773714.92600028,1013215.75749844,115181.992557615,14.099932705249,0.945454545454545
"VI210503.166","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",6,3,391971.830985915,175267.404426559,216704.426559356,5962253.52112676,4808580.80339171,1045679.89211034,107992.825624708,15.2109234638879,0.808785529715762
"VI210503.145","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",9,1,382112.676056338,192024.762623533,190087.913432805,7605211.26760563,6531903.81916002,963534.318559579,109773.129886036,19.9030593438997,1.01018922852984
"VI210503.181","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",9,1,398732.394366197,181393.982342693,217338.412023504,6625352.11267606,5554020.85557667,951254.438717556,120076.818381834,16.6160367361356,0.834615384615385
"VI210503.146","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",9,2,486619.718309859,207757.73361631,278861.984693549,9015633.8028169,7916496.01052315,983140.224546149,115997.567747607,18.5270622286541,0.745019920318725
"VI210503.182","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",9,2,402112.676056338,197294.369125355,204818.306930983,6320281.69014085,5266501.238659,932395.61466558,121384.836816263,15.7176882661997,0.963265306122449
"VI210503.147","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",9,3,407183.098591549,204422.535211268,202760.563380282,6243521.12676056,5181681.54103756,942824.290650721,119015.29507228,15.3334486336908,1.00819672131148
"VI210503.183","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",9,3,391408.450704225,187486.04079996,203922.409904265,6058309.85915493,5052983.36479931,891937.80317333,113388.691182285,15.4782295789852,0.919398907103825
"VI210503.148","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",12,1,393661.971830986,201537.212020364,192124.759810622,6737605.63380282,5735874.98940427,896622.289167377,105108.355231165,17.1152057245081,1.04899135446686
"VI210503.184","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",12,1,393380.281690141,191396.780114112,201983.501576028,6545915.49295775,5511055.75146124,921271.056027493,113588.685469012,16.640171858217,0.947586206896552
"VI210503.149","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",12,2,397605.633802817,193265.133979364,204340.499823453,6463239.43661972,5410520.88082403,931875.515509663,120843.040286029,16.2554020545519,0.94579945799458
"VI210503.185","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",12,2,403239.436619718,183645.327389353,219594.109230365,6515211.26760563,5497702.16261272,909024.678357641,108484.426635274,16.1571777855396,0.836294416243655
"VI210503.150","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",12,3,393661.971830986,193232.107129415,200429.864701571,6538732.3943662,5398249.61991911,1019562.83526003,120919.939187057,16.6100178890877,0.964088397790055
"VI210503.186","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",12,3,391408.450704225,180521.477620169,210886.973084056,6015774.64788732,4954965.55805421,942941.413184992,117867.676648124,15.3695573947463,0.856010568031704
"VI210503.151","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",24,1,405774.647887324,200256.020766236,205518.627121088,7358732.3943662,6326242.83042122,915922.483665695,116567.08027928,18.1350225616106,0.974393530997304
"VI210503.187","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",24,1,378732.394366197,162075.186412593,216657.207953604,6992957.74647887,5978296.44379564,915179.446632631,99481.8560506025,18.4641130531796,0.748071979434447
"VI210503.152","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",24,2,398169.014084507,204345.432819448,193823.581265059,7044929.57746479,6063340.15632108,870087.70809088,111501.713052826,17.6933144676335,1.05428571428571
"VI210503.188","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VPC",24,2,395633.802816901,181657.210870859,213976.591946042,6812957.74647887,5773606.76322083,920981.198511826,118369.784746213,17.2203631185475,0.848958333333333
"VI210503.153","Viruses","2021-04-16","2021-05-03","PE486",2,1,"VP",24,3,375352.112676056,195835.884874464,179516.227801592,7186901.4084507,6247954.99525026,840715.702355356,98230.7108450862,19.1470919324578,1.09090909090909
